id,ra,dec,photo_z,density,overdensity,s_cluster,s_filament,environment,group_id,n_g,galaxy_type,flag
820246,150.335837,2.541739,0.1800,3.01,1.04,0.014042,0.036492,filament,null,null,isolated,0
820328,149.816506,2.542177,1.0096,4.53,1.97,0.047626,0.070790,filament,null,null,isolated,0
731181,149.499907,2.406347,1.1479,0.93,0.48,0.000349,0.000192,field,null,null,isolated,0
396759,149.885729,1.893398,0.6911,0.61,0.25,0.000000,0.000089,field,null,null,isolated,0
820400,149.574233,2.544019,1.0724,1.32,0.63,0.002359,0.004100,field,null,null,isolated,0
820436,149.878384,2.539870,0.4751,0.77,0.31,0.000011,0.000037,field,null,null,isolated,0
414859,149.941371,1.923443,0.4711,0.42,0.17,0.000000,0.000006,field,null,null,isolated,0
414883,149.838672,1.920424,0.7012,0.82,0.34,0.000016,0.000024,field,null,null,isolated,0
820564,149.532122,2.545704,1.0150,0.61,0.27,0.001726,0.003485,field,null,null,isolated,0
820583,150.304817,2.542571,0.1698,2.27,0.80,0.006896,0.012031,filament,null,null,isolated,0
618998,150.554809,2.240163,1.0407,0.18,0.08,0.000000,0.000000,field,null,null,isolated,0
396589,150.304312,1.895234,1.0471,2.15,1.00,0.029830,0.121871,filament,null,null,isolated,0
415038,149.785721,1.921530,0.4644,1.62,0.66,0.090364,0.026359,field,null,null,isolated,0
618981,149.463666,2.239030,1.0939,1.89,0.91,0.067201,0.198151,filament,null,null,isolated,0
618951,150.029553,2.239361,1.0732,3.01,1.44,0.063354,0.037945,field,null,null,isolated,0
396488,149.853123,1.892300,0.7912,0.94,0.37,0.000184,0.003643,field,null,null,isolated,0
618945,149.929669,2.240133,1.0036,1.58,0.68,0.003914,0.012768,field,null,null,isolated,0
618932,150.057693,2.237754,0.4759,1.25,0.50,0.000439,0.002865,field,null,null,isolated,0
618902,149.564041,2.238241,0.7185,1.59,0.64,0.001160,0.002798,field,null,null,isolated,0
497914,150.267441,2.053032,0.4246,1.32,0.54,0.005176,0.090613,filament,null,null,isolated,0
618898,150.372956,2.239638,1.1974,2.44,1.37,0.007180,0.022111,field,null,null,isolated,0
820714,150.724108,2.541556,0.4013,0.96,0.39,0.033031,0.012368,field,null,null,isolated,0
497897,149.503798,2.055846,0.9983,2.10,0.91,0.002451,0.183446,filament,null,null,isolated,0
820749,150.293734,2.540610,0.3793,1.05,0.42,0.000331,0.007655,field,null,null,isolated,0
820788,150.135361,2.543423,0.8311,1.48,0.59,0.002604,0.001337,field,null,null,isolated,0
396567,150.348887,1.894881,1.1484,3.00,1.55,0.022219,0.008103,field,null,null,isolated,0
861006,149.958962,2.605722,0.6616,1.82,0.76,0.000000,0.076675,filament,null,null,isolated,0
965343,149.533762,2.768746,1.0439,1.78,0.83,0.000493,0.317233,filament,null,null,isolated,0
758597,149.821226,2.446527,0.3100,1.64,0.64,0.000235,0.008911,field,null,null,isolated,0
861016,149.432821,2.602153,0.9943,8.42,3.62,0.128417,0.219567,filament,null,null,isolated,0
876159,150.435866,2.632760,0.8850,2.00,0.82,0.004011,0.001858,field,null,null,isolated,0
905690,150.173614,2.672643,0.8230,2.04,0.81,0.003563,0.003078,field,null,null,isolated,0
876178,149.908048,2.626010,0.9772,2.33,1.01,0.006707,0.008118,field,null,null,isolated,0
876198,150.702392,2.626138,0.7137,0.48,0.19,0.000189,0.000331,field,null,null,isolated,0
431773,149.745469,1.950321,0.6532,3.63,1.52,0.059546,0.211630,filament,null,null,isolated,0
702835,149.789375,2.364001,0.7088,2.48,1.01,0.000733,0.002386,field,null,null,isolated,0
876214,150.340644,2.628244,0.9970,0.92,0.40,0.004413,0.030431,filament,null,null,isolated,0
702823,150.142990,2.361952,0.8894,0.79,0.32,0.000000,0.000356,field,null,null,isolated,0
905705,149.495451,2.676047,0.9420,0.88,0.38,0.000000,0.000002,field,null,null,isolated,0
876262,150.559619,2.628300,1.0666,0.87,0.41,0.000490,0.001987,field,null,null,isolated,0
905720,149.636974,2.672396,0.4779,0.80,0.32,0.000002,0.000072,field,null,null,isolated,0
876281,150.606268,2.627619,0.7549,0.17,0.07,0.000000,0.000000,field,null,null,isolated,0
876158,150.433228,2.624500,0.6900,1.43,0.59,0.001479,0.004786,field,null,null,isolated,0
905795,150.544756,2.673380,0.6504,1.75,0.74,0.014257,0.080407,filament,null,null,isolated,0
702702,149.910883,2.363924,0.4013,0.24,0.10,0.000000,0.000000,field,null,null,isolated,0
779847,150.427148,2.481919,0.3771,1.44,0.58,0.000000,0.009148,field,null,null,isolated,0
702636,149.813517,2.360338,0.8106,1.48,0.59,0.000016,0.002399,field,null,null,isolated,0
431626,150.647240,1.949698,0.4728,0.44,0.18,0.000007,0.000156,field,null,null,isolated,0
431621,150.706264,1.950170,1.1375,0.22,0.11,0.000000,0.000000,field,null,null,isolated,0
779938,149.741452,2.482798,0.9264,0.99,0.42,0.000029,0.007313,field,null,null,isolated,0
779961,150.383726,2.483101,1.1572,0.81,0.42,0.000159,0.000653,field,null,null,isolated,0
779982,150.412469,2.480541,0.8374,1.54,0.61,0.000146,0.005409,field,null,null,isolated,0
905892,150.371768,2.675583,1.0914,2.41,1.16,0.011068,0.049639,filament,null,null,isolated,0
780012,150.399353,2.482519,1.1521,0.52,0.27,0.000000,0.000006,field,null,null,isolated,0
431596,149.948236,1.950357,0.8364,0.85,0.34,0.000024,0.000095,field,null,null,isolated,0
905838,150.065347,2.674809,0.6611,2.86,1.19,0.001793,0.142710,filament,null,null,isolated,0
431909,150.165504,1.949395,1.1894,2.63,1.46,0.005725,0.004376,field,null,null,isolated,0
905936,150.141127,2.672854,0.4949,1.88,0.75,0.001106,0.002138,field,null,null,isolated,0
876078,150.091728,2.627038,0.7763,1.32,0.52,0.000286,0.046098,filament,null,null,isolated,0
876057,150.129960,2.627671,0.9526,3.36,1.45,0.016506,0.039493,filament,null,null,isolated,0
875107,150.074787,2.624335,0.5200,2.82,1.12,0.065002,0.068676,filament,null,null,isolated,0
703178,149.427805,2.363852,1.0221,0.14,0.06,0.000000,0.000000,field,null,null,isolated,0
703175,150.338654,2.364537,0.9894,1.21,0.52,0.000025,0.026858,field,null,null,isolated,0
875430,150.567119,2.624417,0.5005,1.23,0.49,0.000002,0.018673,filament,null,null,isolated,0
875433,149.584391,2.625250,0.3129,0.49,0.19,0.000000,0.001312,field,null,null,isolated,0
432077,149.582071,1.951229,0.8174,0.75,0.30,0.000249,0.004192,field,null,null,isolated,0
703159,149.666195,2.363459,0.4756,1.60,0.64,0.000074,0.001915,field,null,null,isolated,0
703151,149.621744,2.364533,1.0909,0.57,0.28,0.000000,0.000000,field,null,null,isolated,0
703086,150.734502,2.364636,1.1938,1.27,0.71,0.000397,0.031175,field,null,null,isolated,0
875615,149.828247,2.625081,0.6931,1.81,0.75,0.000510,0.001390,field,null,null,isolated,0
703026,149.522454,2.363802,0.8092,1.55,0.61,0.000000,0.014734,field,null,null,isolated,0
875669,149.779350,2.626056,0.8508,0.66,0.26,0.000044,0.000089,field,null,null,isolated,0
702973,149.842555,2.364330,0.7166,1.59,0.64,0.000000,0.004853,field,null,null,isolated,0
432036,150.531182,1.951542,0.9990,1.50,0.65,0.002198,0.108964,filament,null,null,isolated,0
432033,150.414851,1.949804,0.4298,1.91,0.78,0.002081,0.001496,field,null,null,isolated,0
875851,149.662211,2.626325,0.7901,0.18,0.07,0.000000,0.000000,field,null,null,isolated,0
875902,149.622807,2.626741,0.9359,1.52,0.65,0.016206,0.018011,field,null,null,isolated,0
875904,150.078132,2.627623,0.6127,1.77,0.76,0.004761,0.017021,field,null,null,isolated,0
875946,150.515336,2.626848,0.8479,0.62,0.25,0.000000,0.000004,field,null,null,isolated,0
431968,150.411514,1.949553,0.9352,1.53,0.65,0.000074,0.004886,field,null,null,isolated,0
875999,150.706147,2.626696,0.7394,0.41,0.16,0.000000,0.000586,field,null,null,isolated,0
431956,149.700823,1.949866,1.0881,1.92,0.93,0.014460,0.071610,filament,null,null,isolated,0
702992,150.743918,2.364430,0.6284,1.62,0.69,0.028505,0.084308,filament,null,null,isolated,0
431931,149.863729,1.949934,0.9910,1.65,0.71,0.004793,0.035006,filament,null,null,isolated,0
431912,150.447653,1.950543,1.1821,4.08,2.23,0.052478,0.014543,field,null,null,isolated,0
875756,149.480266,2.627167,0.9180,0.89,0.38,0.011199,0.042715,filament,null,null,isolated,0
432095,150.080403,1.951936,0.6916,0.66,0.27,0.000004,0.000032,field,null,null,isolated,0
431551,149.568139,1.948660,0.6728,0.87,0.36,0.000000,0.000009,field,null,null,isolated,0
780088,149.939719,2.482821,0.6609,2.33,0.97,0.002353,0.051522,filament,null,null,isolated,0
780672,150.057974,2.483087,0.6760,1.58,0.65,0.000000,0.000000,field,null,null,isolated,0
780689,149.453104,2.480858,0.4514,2.88,1.17,0.252417,0.426889,filament,null,null,isolated,0
431227,150.197612,1.948505,0.4091,1.92,0.78,0.018353,0.014457,field,null,null,isolated,0
431179,150.253914,1.949922,0.8711,1.74,0.70,0.034577,0.009379,field,null,null,isolated,0
431169,150.726216,1.949506,0.7800,1.26,0.49,0.005869,0.011188,field,null,null,isolated,0
780720,149.592412,2.482961,0.9539,2.40,1.03,0.006457,0.015416,field,null,null,isolated,0
906084,150.476677,2.675517,0.9839,2.06,0.89,0.058354,0.066706,filament,null,null,isolated,0
780736,149.953950,2.482319,0.2296,1.84,0.66,0.000153,0.227562,filament,null,null,isolated,0
672712,149.761074,2.321039,1.1130,1.41,0.70,0.000293,0.042100,filament,null,null,isolated,0
780775,150.041143,2.484141,0.9896,0.69,0.30,0.000006,0.000212,field,null,null,isolated,0
431071,149.895567,1.950901,0.6221,1.06,0.45,0.000309,0.003190,field,null,null,isolated,0
906114,149.590127,2.676070,0.9298,0.76,0.32,0.000134,0.000334,field,null,null,isolated,0
672778,150.593272,2.321204,0.8611,1.58,0.64,0.000122,0.060869,filament,null,null,isolated,0
672703,150.715870,2.320998,1.0002,1.75,0.75,0.183520,0.096850,cluster,null,null,isolated,0
672685,149.770506,2.317267,0.5856,1.64,0.70,0.003495,0.006959,field,null,null,isolated,0
878149,149.690046,2.630288,1.0729,1.81,0.87,0.002786,0.020037,field,null,null,isolated,0
878223,150.689507,2.631654,0.5881,1.52,0.65,0.000307,0.017668,field,null,null,isolated,0
672639,150.635628,2.320867,0.9576,0.65,0.28,0.000000,0.000000,field,null,null,isolated,0
878276,150.578669,2.631994,0.9497,0.57,0.24,0.000000,0.000024,field,null,null,isolated,0
906177,150.496689,2.674802,0.8956,1.39,0.57,0.008766,0.022796,field,null,null,isolated,0
672579,149.716659,2.317542,0.3985,1.12,0.45,0.004668,0.045399,filament,null,null,isolated,0
431004,149.863078,1.949868,1.0109,1.56,0.68,0.014134,0.013243,field,null,null,isolated,0
907630,150.350779,2.677844,0.9015,2.79,1.16,0.023368,0.037267,filament,null,null,isolated,0
430936,150.509414,1.947495,0.9760,2.79,1.20,0.025307,0.103420,filament,null,null,isolated,0
907826,150.587079,2.678769,1.0648,0.49,0.23,0.000041,0.000050,field,null,null,isolated,0
906116,150.328174,2.676049,0.6990,1.28,0.53,0.000354,0.000517,field,null,null,isolated,0
780565,150.519410,2.483026,0.9483,0.97,0.42,0.000229,0.000351,field,null,null,isolated,0
431477,150.401558,1.950536,1.1811,1.90,1.04,0.001810,0.001604,field,null,null,isolated,0
431305,150.468437,1.950223,1.1467,1.05,0.54,0.001230,0.002705,field,null,null,isolated,0
672793,150.723012,2.316183,0.8700,0.99,0.40,0.001973,0.005726,field,null,null,isolated,0
431456,149.929716,1.950772,0.8571,0.68,0.27,0.000000,0.024146,field,null,null,isolated,0
702582,150.499779,2.364298,1.1120,1.08,0.53,0.000000,0.003003,field,null,null,isolated,0
780143,149.599505,2.483423,1.0086,1.67,0.72,0.004169,0.079217,filament,null,null,isolated,0
780146,150.511181,2.481837,1.0579,2.56,1.20,0.016920,0.006096,field,null,null,isolated,0
431436,150.412778,1.948152,0.2293,0.40,0.14,0.000000,0.000000,field,null,null,isolated,0
431421,149.476012,1.947807,0.5323,1.00,0.39,0.000000,0.028253,filament,null,null,isolated,0
672948,150.009783,2.321726,0.9949,0.70,0.30,0.000128,0.000177,field,null,null,isolated,0
780234,149.498701,2.481231,0.4393,1.43,0.58,0.141866,0.077871,field,null,null,isolated,0
780236,150.123238,2.483603,0.8154,0.84,0.33,0.002079,0.003744,field,null,null,isolated,0
672924,150.454778,2.320285,0.8736,2.58,1.05,0.001676,0.028687,filament,null,null,isolated,0
431352,149.448521,1.949894,1.0184,1.01,0.44,0.000056,0.093838,filament,null,null,isolated,0
780260,149.915935,2.479648,0.2619,2.27,0.85,0.010087,0.107086,filament,null,null,isolated,0
780553,150.337930,2.483898,1.0620,2.68,1.26,0.027256,0.022159,field,null,null,isolated,0
780273,149.553897,2.483057,0.6600,1.26,0.53,0.000163,0.045431,filament,null,null,isolated,0
780282,149.769097,2.485520,0.2076,0.32,0.11,0.000000,0.000000,field,null,null,isolated,0
780332,150.742855,2.483871,0.8896,1.08,0.44,0.001706,0.009954,field,null,null,isolated,0
780338,150.192164,2.481746,0.4743,0.98,0.39,0.000007,0.001272,field,null,null,isolated,0
672808,150.377136,2.317485,0.6294,0.52,0.22,0.000012,0.000080,field,null,null,isolated,0
780411,150.230652,2.483666,0.6197,0.62,0.26,0.000034,0.000199,field,null,null,isolated,0
780440,150.111087,2.483145,0.3300,2.81,1.11,0.001403,0.059003,filament,null,null,isolated,0
780448,150.334147,2.484238,1.0953,1.25,0.60,0.002281,0.009129,field,null,null,isolated,0
780475,150.469772,2.482343,0.8015,0.53,0.21,0.000000,0.000000,field,null,null,isolated,0
906044,150.450370,2.675614,1.1412,2.17,1.11,0.008842,0.021555,field,null,null,isolated,0
672800,149.916607,2.320994,0.9809,1.39,0.60,0.008819,0.034638,filament,null,null,isolated,0
780536,150.687203,2.483617,0.5897,0.91,0.39,0.000002,0.000004,field,null,null,isolated,0
431334,149.739096,1.950885,1.0863,0.76,0.36,0.043451,0.040387,field,null,null,isolated,0
907889,150.601430,2.678119,0.6999,0.36,0.15,0.000005,0.000009,field,null,null,isolated,0
874628,150.418317,2.624268,0.8323,1.29,0.51,0.000049,0.000574,field,null,null,isolated,0
432204,150.007854,1.950700,0.3429,1.35,0.54,0.000000,0.000000,field,null,null,isolated,0
465803,150.406572,2.005329,0.6183,2.89,1.24,0.049297,0.016577,field,null,null,isolated,0
924366,149.842530,2.701662,0.7313,1.70,0.69,0.001333,0.000538,field,null,null,isolated,0
924461,150.645099,2.704103,0.9709,0.58,0.25,0.000003,0.000013,field,null,null,isolated,0
672043,150.486418,2.317441,0.6156,0.64,0.28,0.000000,0.000108,field,null,null,isolated,0
465688,149.648710,2.006160,0.9885,1.08,0.46,0.000515,0.000171,field,null,null,isolated,0
965502,149.911605,2.766629,0.3700,0.50,0.20,0.000030,0.000270,field,null,null,isolated,0
672026,150.613939,2.315584,0.4339,2.83,1.15,0.007881,0.087448,filament,null,null,isolated,0
672022,149.459527,2.318989,1.1668,1.11,0.59,0.000000,0.031023,field,null,null,isolated,0
965512,149.794065,2.769871,0.8364,0.88,0.35,0.000775,0.003477,field,null,null,isolated,0
924674,149.643422,2.701421,0.7901,1.34,0.53,0.007740,0.023242,field,null,null,isolated,0
924680,150.300211,2.703190,0.9322,1.07,0.46,0.000000,0.000819,field,null,null,isolated,0
924702,149.664071,2.702331,0.8248,4.89,1.94,0.018035,0.012622,field,null,null,isolated,0
672111,149.746224,2.317991,0.5143,1.56,0.62,0.008203,0.102866,filament,null,null,isolated,0
965517,149.658031,2.769775,1.0680,3.58,1.70,0.020214,0.099661,filament,null,null,isolated,0
465604,150.508521,2.003313,0.9511,0.90,0.38,0.000075,0.000413,field,null,null,isolated,0
965543,150.003704,2.769984,0.8178,0.87,0.34,0.004493,0.015090,field,null,null,isolated,0
924783,149.425027,2.702353,0.8530,1.25,0.50,0.213264,0.097194,cluster,null,null,isolated,0
924844,149.519402,2.704848,1.1957,1.62,0.91,0.014472,0.015182,field,null,null,isolated,0
671993,149.986378,2.319125,1.0365,0.60,0.27,0.000012,0.001243,field,null,null,isolated,0
841042,150.246106,2.585840,0.6746,1.67,0.69,0.000000,0.000042,field,null,null,isolated,0
465583,150.458981,2.005641,0.9216,0.95,0.40,0.000033,0.000140,field,null,null,isolated,0
671951,150.482580,2.319875,1.0350,4.53,2.04,0.078053,0.091757,filament,null,null,isolated,0
671942,149.669466,2.320233,1.1866,3.22,1.78,0.014388,0.004537,field,null,null,isolated,0
841171,150.679084,2.573820,0.3406,1.49,0.59,0.000156,0.030532,filament,null,null,isolated,0
841172,149.444963,2.575299,1.1442,1.00,0.52,0.001861,0.007458,field,null,null,isolated,0
671995,150.007548,2.319485,0.8631,3.70,1.49,0.104463,0.176892,filament,null,null,isolated,0
672129,149.447132,2.315266,0.5169,1.19,0.47,0.000521,0.003244,field,null,null,isolated,0
841193,150.180683,2.575260,0.9903,1.70,0.73,0.000031,0.156534,filament,null,null,isolated,0
924259,149.528653,2.717047,0.3934,1.19,0.48,0.000026,0.000399,field,null,null,isolated,0
924215,150.457199,2.703054,1.0954,0.88,0.42,0.000535,0.000155,field,null,null,isolated,0
923504,149.864065,2.699993,0.9261,1.41,0.60,0.000000,0.017052,field,null,null,isolated,0
466085,150.510320,2.006877,1.0263,0.18,0.08,0.000000,0.000021,field,null,null,isolated,0
672299,150.451469,2.315259,0.3641,1.84,0.74,0.005727,0.021003,filament,null,null,isolated,0
923517,150.423255,2.700666,0.7793,6.75,2.65,0.211113,0.263023,filament,null,null,isolated,0
923572,149.616465,2.702373,0.8990,0.37,0.15,0.000000,0.000510,field,null,null,isolated,0
923588,149.681065,2.701676,1.0663,4.20,1.99,0.048380,0.054216,filament,null,null,isolated,0
923596,150.211967,2.701688,1.1409,1.44,0.73,0.001231,0.027368,field,null,null,isolated,0
923725,149.863663,2.702446,1.1299,0.62,0.31,0.000033,0.000151,field,null,null,isolated,0
923827,150.191637,2.699549,0.5599,1.03,0.43,0.002228,0.023045,filament,null,null,isolated,0
923839,149.758091,2.701877,0.7102,1.57,0.64,0.000085,0.001915,field,null,null,isolated,0
465955,149.472224,2.005352,0.4884,1.49,0.59,0.001201,0.006306,field,null,null,isolated,0
465897,149.870301,2.006677,0.7353,1.14,0.45,0.000541,0.001548,field,null,null,isolated,0
924232,150.561576,2.702684,1.1969,0.45,0.25,0.000002,0.000002,field,null,null,isolated,0
923865,149.798139,2.701562,0.9102,0.85,0.35,0.000054,0.000253,field,null,null,isolated,0
923879,149.734389,2.702196,0.6857,1.55,0.64,0.000688,0.000946,field,null,null,isolated,0
923909,149.792441,2.699709,0.9385,0.66,0.28,0.000049,0.000042,field,null,null,isolated,0
923950,150.597367,2.702189,0.5559,0.12,0.05,0.000000,0.000814,field,null,null,isolated,0
923986,150.189131,2.702873,0.6307,0.56,0.24,0.000000,0.013996,field,null,null,isolated,0
672156,149.582133,2.319822,0.8914,1.42,0.58,0.000465,0.002897,field,null,null,isolated,0
965441,149.729429,2.769466,1.1698,0.79,0.42,0.004959,0.004080,field,null,null,isolated,0
924021,149.499458,2.702333,0.8675,2.45,0.99,0.048333,0.141428,filament,null,null,isolated,0
672150,149.701452,2.319533,0.9658,2.40,1.04,0.003954,0.002908,field,null,null,isolated,0
924079,149.617488,2.703771,1.1475,0.79,0.41,0.000008,0.001086,field,null,null,isolated,0
672130,150.524586,2.319488,0.9531,0.77,0.33,0.000020,0.000024,field,null,null,isolated,0
924164,149.962647,2.703427,1.0636,0.37,0.18,0.000000,0.021305,field,null,null,isolated,0
672168,150.398770,2.319210,1.0060,1.82,0.79,0.058688,0.022699,field,null,null,isolated,0
905650,150.006927,2.674827,0.6029,0.50,0.22,0.000000,0.000008,field,null,null,isolated,0
841194,149.699653,2.571972,0.9241,2.69,1.14,0.027621,0.030778,filament,null,null,isolated,0
465580,149.525918,2.003779,0.2641,1.07,0.40,0.081729,0.190556,filament,null,null,isolated,0
873374,150.128058,2.624017,0.6838,1.57,0.65,0.000000,0.000000,field,null,null,isolated,0
965874,149.465756,2.766827,1.1587,2.85,1.50,0.196656,0.195190,cluster,null,null,isolated,0
873453,149.425665,2.625302,0.9530,1.23,0.53,0.000000,0.150187,filament,null,null,isolated,0
432409,150.578601,1.952166,1.0725,0.44,0.21,0.000000,0.005664,field,null,null,isolated,0
873506,150.051011,2.625996,0.8921,1.93,0.80,0.000384,0.000720,field,null,null,isolated,0
873523,150.397100,2.626343,0.8309,1.83,0.73,0.000178,0.000349,field,null,null,isolated,0
873556,149.691528,2.624542,0.9282,0.59,0.25,0.000000,0.001197,field,null,null,isolated,0
432376,150.116434,1.951344,1.1236,1.22,0.61,0.001530,0.015089,field,null,null,isolated,0
873558,150.450809,2.625421,0.9547,0.90,0.39,0.000000,0.025209,field,null,null,isolated,0
873602,149.909133,2.625606,1.0073,0.67,0.29,0.000069,0.000492,field,null,null,isolated,0
873622,150.318659,2.623177,0.5046,1.03,0.41,0.000000,0.000188,field,null,null,isolated,0
873658,150.482074,2.626280,1.1224,1.81,0.89,0.002061,0.031299,field,null,null,isolated,0
432541,149.801518,1.951519,0.9201,2.10,0.88,0.009365,0.005117,field,null,null,isolated,0
432370,149.800039,1.949518,0.7530,0.79,0.31,0.001523,0.001407,field,null,null,isolated,0
905557,149.758335,2.675314,0.8822,2.35,0.96,0.003444,0.037509,filament,null,null,isolated,0
873739,150.079253,2.626339,0.9975,0.97,0.42,0.000000,0.005551,field,null,null,isolated,0
873782,150.620465,2.625791,0.5723,0.36,0.15,0.000002,0.000002,field,null,null,isolated,0
432310,149.626304,1.951302,0.9404,0.92,0.39,0.000084,0.000098,field,null,null,isolated,0
432290,149.537381,1.951945,1.0082,0.92,0.40,0.007575,0.010608,field,null,null,isolated,0
873802,150.668910,2.627044,1.1686,1.90,1.02,0.018076,0.025274,field,null,null,isolated,0
432224,150.640820,1.950065,0.2411,1.32,0.48,0.008135,0.039436,filament,null,null,isolated,0
703205,149.855134,2.363720,0.4977,1.37,0.55,0.000000,0.023710,filament,null,null,isolated,0
873976,149.833626,2.626160,1.1765,6.17,3.33,0.112603,0.069127,field,null,null,isolated,0
873977,150.432747,2.637205,0.7751,0.92,0.36,0.000550,0.002635,field,null,null,isolated,0
874202,149.483623,2.623682,0.2600,1.43,0.53,0.016267,0.028597,filament,null,null,isolated,0
873720,149.766793,2.623095,0.3296,2.22,0.88,0.016401,0.012697,field,null,null,isolated,0
965811,149.848771,2.769530,0.6241,2.07,0.89,0.028793,0.021554,field,null,null,isolated,0
671851,150.602830,2.320089,0.9647,0.68,0.29,0.000000,0.000011,field,null,null,isolated,0
432609,150.232594,1.951054,0.5379,1.08,0.43,0.000000,0.001056,field,null,null,isolated,0
873243,149.797426,2.625511,0.9404,0.99,0.43,0.000055,0.000057,field,null,null,isolated,0
465549,150.021824,2.005437,0.9137,2.38,1.00,0.009597,0.007984,field,null,null,isolated,0
841320,149.445211,2.574730,1.1811,2.09,1.14,0.006685,0.083865,filament,null,null,isolated,0
671825,149.564755,2.318899,0.8170,2.74,1.08,0.000700,0.004604,field,null,null,isolated,0
841487,150.337054,2.575248,0.3088,0.83,0.32,0.000275,0.000206,field,null,null,isolated,0
841490,149.966535,2.576208,0.6488,2.22,0.93,0.000000,0.319552,filament,null,null,isolated,0
965664,149.948129,2.769902,0.9512,0.79,0.34,0.000223,0.002042,field,null,null,isolated,0
465496,150.343583,2.006164,0.8775,2.25,0.91,0.009311,0.009105,field,null,null,isolated,0
465465,150.239330,2.004562,0.8533,1.36,0.54,0.000605,0.002205,field,null,null,isolated,0
841534,149.487834,2.574950,0.9494,3.48,1.49,0.096017,0.094599,field,null,null,isolated,0
671694,150.546976,2.317584,0.6502,3.01,1.27,0.029715,0.112785,filament,null,null,isolated,0
841557,150.192288,2.573835,0.6089,0.65,0.28,0.000014,0.000030,field,null,null,isolated,0
841609,149.516727,2.575554,1.1440,3.75,1.92,0.065322,0.028945,field,null,null,isolated,0
873316,150.492621,2.625249,1.1072,2.22,1.08,0.017668,0.061165,filament,null,null,isolated,0
671687,150.501137,2.318478,0.6954,0.57,0.23,0.000002,0.000001,field,null,null,isolated,0
671607,150.167408,2.315778,0.7184,1.37,0.55,0.000004,0.000135,field,null,null,isolated,0
872988,150.063891,2.624610,1.1073,0.48,0.24,0.000011,0.000099,field,null,null,isolated,0
671580,150.263465,2.319123,1.0944,1.88,0.91,0.115345,0.081835,field,null,null,isolated,0
873107,150.603187,2.623529,0.5130,1.03,0.41,0.000058,0.001645,field,null,null,isolated,0
873134,149.915538,2.625382,0.5517,0.57,0.23,0.000349,0.001090,field,null,null,isolated,0
465415,150.590753,2.003388,0.8392,0.85,0.34,0.000003,0.000036,field,null,null,isolated,0
873187,149.967697,2.625075,0.9484,2.82,1.21,0.006295,0.011950,field,null,null,isolated,0
465368,150.677382,2.004921,1.1997,1.92,1.08,0.058838,0.094850,filament,null,null,isolated,0
965809,149.677940,2.769432,1.0611,1.98,0.93,0.128175,0.149190,filament,null,null,isolated,0
873217,150.087892,2.622534,0.3589,4.19,1.68,0.262100,0.188487,cluster,null,null,isolated,0
465221,149.812365,2.005024,1.0180,2.58,1.13,0.030286,0.057420,filament,null,null,isolated,0
965703,149.536488,2.769170,0.7689,0.35,0.14,0.000019,0.000048,field,null,null,isolated,0
672471,149.642658,2.320833,1.0947,5.49,2.65,0.036350,0.105056,filament,null,null,isolated,0
758596,149.991513,2.447589,0.9668,0.56,0.24,0.000001,0.000020,field,null,null,isolated,0
430870,150.022765,1.948941,1.1494,1.93,1.00,0.035577,0.085110,filament,null,null,isolated,0
672466,149.440863,2.317076,0.8007,3.14,1.24,0.009401,0.055722,filament,null,null,isolated,0
509080,149.440355,2.071051,0.8998,1.31,0.54,0.001550,0.003827,field,null,null,isolated,0
847956,149.692503,2.583430,0.5895,0.92,0.39,0.015054,0.008825,field,null,null,isolated,0
847962,149.545528,2.585669,0.9000,3.00,1.25,0.011743,0.028506,filament,null,null,isolated,0
847964,150.513114,2.583398,1.1437,3.66,1.88,0.077294,0.482943,filament,null,null,isolated,0
770584,150.625819,2.467571,0.3925,0.83,0.33,0.000000,0.004787,field,null,null,isolated,0
847974,150.286809,2.583887,0.9728,1.74,0.75,0.003416,0.005912,field,null,null,isolated,0
770581,150.134538,2.466740,0.7110,3.76,1.53,0.001560,0.004503,field,null,null,isolated,0
509082,150.314750,2.073076,1.1351,2.66,1.34,0.008943,0.371743,filament,null,null,isolated,0
509096,150.400241,2.073155,0.9070,2.63,1.09,0.006904,0.003342,field,null,null,isolated,0
848012,150.671432,2.584210,0.6899,0.54,0.22,0.000061,0.000135,field,null,null,isolated,0
619787,150.628680,2.241258,0.7240,0.21,0.09,0.000000,0.000000,field,null,null,isolated,0
619762,150.591096,2.241205,1.1538,2.31,1.20,0.017719,0.012118,field,null,null,isolated,0
847944,150.636166,2.584795,0.4287,0.56,0.23,0.000000,0.098621,filament,null,null,isolated,0
848148,149.950661,2.585310,0.9781,0.70,0.30,0.000031,0.000153,field,null,null,isolated,0
619759,150.501734,2.240499,0.8784,2.71,1.11,0.000737,0.016215,field,null,null,isolated,0
619718,150.166857,2.239914,0.6322,0.86,0.37,0.000362,0.002653,field,null,null,isolated,0
848237,150.279587,2.585002,0.9531,1.33,0.57,0.001028,0.002041,field,null,null,isolated,0
848248,150.066054,2.584420,0.7946,0.19,0.07,0.000000,0.000000,field,null,null,isolated,0
619683,150.193129,2.238539,0.6109,1.60,0.69,0.001896,0.006261,field,null,null,isolated,0
509117,149.543080,2.074383,1.0713,1.88,0.89,0.010640,0.022473,field,null,null,isolated,0
770386,149.745521,2.466982,0.9284,1.07,0.45,0.000189,0.002954,field,null,null,isolated,0
